caption,video_id,sent_len
a chimpanzee is teasing a dog,KpmVL4ANieA_0_9.avi,6
a monkey yanks a dog's tail,KpmVL4ANieA_0_9.avi,6
the chimpanzee pulled the dog's tail and leg!,KpmVL4ANieA_0_9.avi,8
a woman is boiling peppers,-9CUm-2cui8_39_44.avi,5
a person is boiling chile peppers,-9CUm-2cui8_39_44.avi,6
someone is cooking okra in a pan,-9CUm-2cui8_39_44.avi,7
a woman is boiling finger in the water,-9CUm-2cui8_39_44.avi,8
a woman is boiling some vegetables,-9CUm-2cui8_39_44.avi,6
okra is cooking in boiling water,-9CUm-2cui8_39_44.avi,6
someone is boiling some peppers,-9CUm-2cui8_39_44.avi,5
a woman is adding vegetables to a pot,-9CUm-2cui8_39_44.avi,8
the woman is boiling okra,-9CUm-2cui8_39_44.avi,5
a woman is boiling okra,-9CUm-2cui8_39_44.avi,5
a woman dumps vegetables into boiling water,-9CUm-2cui8_39_44.avi,7
ocra is boiling in a pot of water,-9CUm-2cui8_39_44.avi,8
someone is boiling okra in a pot,-9CUm-2cui8_39_44.avi,7
a man is relaxing on the beach,TwQzFqBqgeA_0_10.avi,7
a man is sitting in the sand,TwQzFqBqgeA_0_10.avi,7
a man is sitting on a beach,TwQzFqBqgeA_0_10.avi,7
a man is sitting on seashore,TwQzFqBqgeA_0_10.avi,6
a man is sitting on the beach,TwQzFqBqgeA_0_10.avi,7
a man laying in the sand,TwQzFqBqgeA_0_10.avi,6
a man sits in the sand by the water,TwQzFqBqgeA_0_10.avi,9
a man sitting at the beach,TwQzFqBqgeA_0_10.avi,6
a man watched the swimmers in the lake,TwQzFqBqgeA_0_10.avi,8
the man is sitting on the beach,TwQzFqBqgeA_0_10.avi,7
a cat is meowing,1hPxGmTGarM_9_19.avi,4
a cat is meowing,1hPxGmTGarM_9_19.avi,4
a cat is snarling at something,1hPxGmTGarM_9_19.avi,6
a cat is angry and hissing,1hPxGmTGarM_9_19.avi,6
a cat is angry,1hPxGmTGarM_9_19.avi,4
"a cat is hissing, and screaming",1hPxGmTGarM_9_19.avi,6
a cat is meowing,1hPxGmTGarM_9_19.avi,4
a cat is hissing and scowling,1hPxGmTGarM_9_19.avi,6
the cat was very angry in its cage,1hPxGmTGarM_9_19.avi,8
the cat is snarling,1hPxGmTGarM_9_19.avi,4
a cat meows,1hPxGmTGarM_9_19.avi,3
a cat in a cage is hissing and screeching,1hPxGmTGarM_9_19.avi,9
the cat was angry in the cage,1hPxGmTGarM_9_19.avi,7
a woman is cutting the tail off a shrimp,qeKX-N1nKiM_37_43.avi,9
a woman slices a shrimp tail,qeKX-N1nKiM_37_43.avi,6
a woman is cutting a shrimp,qeKX-N1nKiM_37_43.avi,6
a woman is cutting the tail off a shrimp,qeKX-N1nKiM_37_43.avi,9
a woman is preparing shrimp to cook,qeKX-N1nKiM_37_43.avi,7
"a woman is cutting, and cleaning a shrimp",qeKX-N1nKiM_37_43.avi,8
a woman is cleaning a shrimp,qeKX-N1nKiM_37_43.avi,6
someone is cutting a shrimps tail off,qeKX-N1nKiM_37_43.avi,7
a woman is cutting up shrimp,qeKX-N1nKiM_37_43.avi,6
the lady cut the tail off the shrimp,qeKX-N1nKiM_37_43.avi,8
the woman is removing the tail from the shrimp,qeKX-N1nKiM_37_43.avi,9
the tail of a prawn is cut and cleaned,qeKX-N1nKiM_37_43.avi,9
a woman cuts up some shrimp,qeKX-N1nKiM_37_43.avi,6
the lady cut the tail off the shrimp,qeKX-N1nKiM_37_43.avi,8
a chef butters some bread,1dfR0A_BXjw_545_560.avi,5
a man buttered a piece of bread,1dfR0A_BXjw_545_560.avi,7
a man is applying butter to bread,1dfR0A_BXjw_545_560.avi,7
a man is buttering a piece of bread,1dfR0A_BXjw_545_560.avi,8
a man is buttering a piece of bread,1dfR0A_BXjw_545_560.avi,8
a man is buttering a slice of bread,1dfR0A_BXjw_545_560.avi,8
a man is spreading butter on bread,1dfR0A_BXjw_545_560.avi,7
a person butters some bread,1dfR0A_BXjw_545_560.avi,5
a person is buttering a piece of bread,1dfR0A_BXjw_545_560.avi,8
a person is buttering some bread,1dfR0A_BXjw_545_560.avi,6
a person is spreading butter on a bread,1dfR0A_BXjw_545_560.avi,8
a person spreads butter on a piece of bread,1dfR0A_BXjw_545_560.avi,9
a person spreads butter on a slice of bread,1dfR0A_BXjw_545_560.avi,9
a slice of bread is buttered,1dfR0A_BXjw_545_560.avi,6
someone is buttering a thick slice of homemade bread,1dfR0A_BXjw_545_560.avi,9
someone is spreading butter on bread,1dfR0A_BXjw_545_560.avi,6
the lady buttered the bread,1dfR0A_BXjw_545_560.avi,5
the man is buttering the bread,1dfR0A_BXjw_545_560.avi,6
a flight attendant shuts a door,cs33MNhpRNw_16_21.avi,6
a flight attendant is closing a door,cs33MNhpRNw_16_21.avi,7
a flight attendant is closing a plane door,cs33MNhpRNw_16_21.avi,8
a flight attendant is closing plane's door,cs33MNhpRNw_16_21.avi,7
a flight attendant is closing the plane's door,cs33MNhpRNw_16_21.avi,8
a man closes a door on a plane,cs33MNhpRNw_16_21.avi,8
a man closes an airplane's door,cs33MNhpRNw_16_21.avi,6
a man is closing a door on an airplane,cs33MNhpRNw_16_21.avi,9
a man is closing an airplane door,cs33MNhpRNw_16_21.avi,7
a man is closing the door of a plane,cs33MNhpRNw_16_21.avi,9
a stewardess is shutting a plane door,cs33MNhpRNw_16_21.avi,7
an airline employee shuts a door,cs33MNhpRNw_16_21.avi,6
the flight attendant closed the door,cs33MNhpRNw_16_21.avi,6
the steward closed the airplane door,cs33MNhpRNw_16_21.avi,6
the steward rolled out a cart,cs33MNhpRNw_16_21.avi,6
a woman breaks some egg yolks into a bowl,WTf5EgVY5uU_108_116.avi,9
a woman is adding pepper and salt to egg,WTf5EgVY5uU_108_116.avi,9
a woman is mixing eggs,WTf5EgVY5uU_108_116.avi,5
a woman is mixing ingrediants,WTf5EgVY5uU_108_116.avi,5
a woman is pouring ingredients into a yellow mixture,WTf5EgVY5uU_108_116.avi,9
a woman is putting ingredients into a bowl,WTf5EgVY5uU_108_116.avi,8
a woman is putting ingredients into eggs,WTf5EgVY5uU_108_116.avi,7
a woman is spicing some scrambled eggs,WTf5EgVY5uU_108_116.avi,7
a woman puts ingredients in a whisked egg,WTf5EgVY5uU_108_116.avi,8
the lady mixed up scrambled eggs,WTf5EgVY5uU_108_116.avi,6
the lady stirred ingredients into eggs,WTf5EgVY5uU_108_116.avi,6
the woman is seasoning eggs,WTf5EgVY5uU_108_116.avi,5
a girl making her bed,htry5uxX0-Y_45_52.avi,5
a girl is making her bed,htry5uxX0-Y_45_52.avi,6
a girl is making her bed,htry5uxX0-Y_45_52.avi,6
a girl is making her bed,htry5uxX0-Y_45_52.avi,6
a girl is making up her bed,htry5uxX0-Y_45_52.avi,7
a girl makes up her bed,htry5uxX0-Y_45_52.avi,6
a maid is preparing bed,htry5uxX0-Y_45_52.avi,5
a woman is making a bed,htry5uxX0-Y_45_52.avi,6
a young girl makes her bed,htry5uxX0-Y_45_52.avi,6
the girl is tiding up her bed,htry5uxX0-Y_45_52.avi,7
the girl made her bed up,htry5uxX0-Y_45_52.avi,6
the girl made her bed very quickly,htry5uxX0-Y_45_52.avi,7
a girl dives into a lake,a0g7wtBkS98_34_42.avi,6
a girl dives into the water,a0g7wtBkS98_34_42.avi,6
a girl dives into water,a0g7wtBkS98_34_42.avi,5
a girl jumped off a cliff into water,a0g7wtBkS98_34_42.avi,8
a girl jumps into a river,a0g7wtBkS98_34_42.avi,6
a girl jumps off a cliff,a0g7wtBkS98_34_42.avi,6
a girl performs a sloppy dive into the water,a0g7wtBkS98_34_42.avi,9
a woman dives into a river,a0g7wtBkS98_34_42.avi,6
a woman dives off a rock into the water,a0g7wtBkS98_34_42.avi,9
a woman is diving in the river,a0g7wtBkS98_34_42.avi,7
a woman is diving off a big rock,a0g7wtBkS98_34_42.avi,8
a woman is jumping into water,a0g7wtBkS98_34_42.avi,6
a woman jumps off of a cliff,a0g7wtBkS98_34_42.avi,7
the girl belly flopped into the lagoon,a0g7wtBkS98_34_42.avi,7
the lady belly flopped into the water,a0g7wtBkS98_34_42.avi,7
the woman jumped off the cliff into water,a0g7wtBkS98_34_42.avi,8
a man is placing meat in a bag,bQJQGoJF7_k_145_153.avi,8
a man is packing meats in the zip-bag,bQJQGoJF7_k_145_153.avi,8
a man puts chicken breasts into a bag,bQJQGoJF7_k_145_153.avi,8
a man is placing meat into a plastic bag,bQJQGoJF7_k_145_153.avi,9
a man is adding chicken to a plastic cover,bQJQGoJF7_k_145_153.avi,9
a man is placing meat inside a plastic bag,bQJQGoJF7_k_145_153.avi,9
someone is putting chicken in a bag,bQJQGoJF7_k_145_153.avi,7
someone is marinating meat,bQJQGoJF7_k_145_153.avi,4
the man put the chicken into a bag,bQJQGoJF7_k_145_153.avi,8
the man is putting chicken into the plastic bag,bQJQGoJF7_k_145_153.avi,9
a man puts meat in a plastic bag,bQJQGoJF7_k_145_153.avi,8
and is fired into an open area at night,RieF9wrFd8s_1_8.avi,9
a gun is being fired,RieF9wrFd8s_1_8.avi,5
a man fires a gun,RieF9wrFd8s_1_8.avi,5
a man is firing gun,RieF9wrFd8s_1_8.avi,5
a man is shooting tracers,RieF9wrFd8s_1_8.avi,5
a man shoots at illuminated blips,RieF9wrFd8s_1_8.avi,6
a man shoots tracer rounds at a hill,RieF9wrFd8s_1_8.avi,8
a person fires a weapon loaded with tracer ammunition,RieF9wrFd8s_1_8.avi,9
a person is firing a gun at night,RieF9wrFd8s_1_8.avi,8
people are firing tracer rounds into the air,RieF9wrFd8s_1_8.avi,8
several tracer rounds are shooting through the sky,RieF9wrFd8s_1_8.avi,8
someone is firing tracer rounds through an automatic weapon,RieF9wrFd8s_1_8.avi,9
someone is shooting a gun,RieF9wrFd8s_1_8.avi,5
someone is shooting a gun,RieF9wrFd8s_1_8.avi,5
someone is shooting a gun,RieF9wrFd8s_1_8.avi,5
someone shot at lights,RieF9wrFd8s_1_8.avi,4
the man is shooting at targets,RieF9wrFd8s_1_8.avi,6
the people shot at the lights across the water,RieF9wrFd8s_1_8.avi,9
a person seasons eggs in a bowl,0lh_UWF9ZP4_79_82.avi,7
a person adds ingredients to a bowl of eggs,0lh_UWF9ZP4_79_82.avi,9
a person is pouring spices in the bowl,0lh_UWF9ZP4_79_82.avi,8
a woman is adding salt to cracked egg,0lh_UWF9ZP4_79_82.avi,8
a person is adding ingredients into a bowl,0lh_UWF9ZP4_79_82.avi,8
someone is adding ingredients to some eggs,0lh_UWF9ZP4_79_82.avi,7
a woman is seasoning eggs,0lh_UWF9ZP4_79_82.avi,5
someone is mixing ingrediants,0lh_UWF9ZP4_79_82.avi,4
a woman is adding ingredients to a bowl,0lh_UWF9ZP4_79_82.avi,8
the lady whisked the raw eggs and seasoning,0lh_UWF9ZP4_79_82.avi,8
the woman is seasoning the eggs,0lh_UWF9ZP4_79_82.avi,6
the lady added ingredients to the raw eggs,0lh_UWF9ZP4_79_82.avi,8
a man shooting a car,X_NLV2KCnIE_60_70.avi,5
a car blows up,X_NLV2KCnIE_60_70.avi,4
a car explodes,X_NLV2KCnIE_60_70.avi,3
a car is being blown up,X_NLV2KCnIE_60_70.avi,6
a car is blowing up,X_NLV2KCnIE_60_70.avi,5
a car is exploding,X_NLV2KCnIE_60_70.avi,4
a car is exploding,X_NLV2KCnIE_60_70.avi,4
a car parked on the grass explodes,X_NLV2KCnIE_60_70.avi,7
a red car explodes in a field,X_NLV2KCnIE_60_70.avi,7
a red car sitting in a field explodes,X_NLV2KCnIE_60_70.avi,8
a small car explodes in a field,X_NLV2KCnIE_60_70.avi,7
peoples are blasting a car,X_NLV2KCnIE_60_70.avi,5
the back of a car explodes,X_NLV2KCnIE_60_70.avi,6
the car exploded,X_NLV2KCnIE_60_70.avi,3
the men blew up the red car,X_NLV2KCnIE_60_70.avi,7
a woman puts ingredients into a bowl,qeKX-N1nKiM_106_115.avi,7
a woman pours water and flour into a bowl,qeKX-N1nKiM_106_115.avi,9
a woman is mixing flour and water,qeKX-N1nKiM_106_115.avi,7
a woman is adding flour to water and mixing,qeKX-N1nKiM_106_115.avi,9
"a woman adds, and mixes some ingredients",qeKX-N1nKiM_106_115.avi,7
a woman is mixing ingrediants,qeKX-N1nKiM_106_115.avi,5
the woman is mixing water and flour,qeKX-N1nKiM_106_115.avi,7
business people checking into a hotel room,8BL9qmFRbd4_6_13.avi,7
a couple is entering hotel reception with their luggage,8BL9qmFRbd4_6_13.avi,9
a man and a woman check in a hotel,8BL9qmFRbd4_6_13.avi,9
a man and woman are entering into a hotel,8BL9qmFRbd4_6_13.avi,9
a man and woman are walking into a lobby,8BL9qmFRbd4_6_13.avi,9
a man and woman are walking with their luggage,8BL9qmFRbd4_6_13.avi,9
a man and woman is pulling luggage,8BL9qmFRbd4_6_13.avi,7
a man and woman walk across a building's lobby,8BL9qmFRbd4_6_13.avi,9
a man and woman walk into the lobby,8BL9qmFRbd4_6_13.avi,8
the couple are walking into a hotel lobby,8BL9qmFRbd4_6_13.avi,8
the man and women checked into the hotel,8BL9qmFRbd4_6_13.avi,8
two travelers walked to the hotel registration desk,8BL9qmFRbd4_6_13.avi,8
a man is gutting a fish,WPG-BIWOrG4_672_677.avi,6
a man is gutting a fish,WPG-BIWOrG4_672_677.avi,6
a man is cutting a fish,WPG-BIWOrG4_672_677.avi,6
a man is gutting a fish,WPG-BIWOrG4_672_677.avi,6
a man cuts the skin off of a fish,WPG-BIWOrG4_672_677.avi,9
a man is cutting a fish,WPG-BIWOrG4_672_677.avi,6
a man is gutting a fish,WPG-BIWOrG4_672_677.avi,6
a man is cutting up a fish,WPG-BIWOrG4_672_677.avi,7
a man cuts a raw fish with a knife,WPG-BIWOrG4_672_677.avi,9
the man is slicing a fish,WPG-BIWOrG4_672_677.avi,6
a man cuts some meat,WPG-BIWOrG4_672_677.avi,5
a man is slicing open a fish,WPG-BIWOrG4_672_677.avi,7
the man split open the fish with a knife,WPG-BIWOrG4_672_677.avi,9
the man poured vegetables into the broth,KPPCwmU5OHQ_467_472.avi,7
a person puts vegetables into a pot,KPPCwmU5OHQ_467_472.avi,7
a person puts vegetables into a pot,KPPCwmU5OHQ_467_472.avi,7
a person is adding chopped vegetables into the soup,KPPCwmU5OHQ_467_472.avi,9
a chef dumps vegetables into a pot,KPPCwmU5OHQ_467_472.avi,7
"a man is putting some vegetables, into some liquid",KPPCwmU5OHQ_467_472.avi,9
someone is putting vegetables into a pot of broth,KPPCwmU5OHQ_467_472.avi,9
someone is putting something into a pot,KPPCwmU5OHQ_467_472.avi,7
the man added chopped vegetables to the broth,KPPCwmU5OHQ_467_472.avi,8
the person is cooking vegetables,KPPCwmU5OHQ_467_472.avi,5
chopped vegetables are added to the broth,KPPCwmU5OHQ_467_472.avi,7
a cook dumps vegetables into a soup broth,KPPCwmU5OHQ_467_472.avi,8
a man is riding a horse down the street,yU5sxW9bErQ_0_17.avi,9
a man is riding a horse down the street,yU5sxW9bErQ_0_17.avi,9
a man is riding a horse,yU5sxW9bErQ_0_17.avi,6
a man is riding a horse,yU5sxW9bErQ_0_17.avi,6
a man is riding a horse,yU5sxW9bErQ_0_17.avi,6
a man is riding a horse,yU5sxW9bErQ_0_17.avi,6
a man is riding a horse,yU5sxW9bErQ_0_17.avi,6
a man is riding on a trotting horse,yU5sxW9bErQ_0_17.avi,8
a man is riding on the horse,yU5sxW9bErQ_0_17.avi,7
a man rides a horse,yU5sxW9bErQ_0_17.avi,5
a man riding a horse through a town,yU5sxW9bErQ_0_17.avi,8
a person is riding a horse,yU5sxW9bErQ_0_17.avi,6
someone is riding a horse,yU5sxW9bErQ_0_17.avi,5
the man is riding the horse,yU5sxW9bErQ_0_17.avi,6
children as cowboys are riding horses,XNV7hKVu-Xg_40_47.avi,6
boys are riding on horses,XNV7hKVu-Xg_40_47.avi,5
a group of people ride off on their horses,XNV7hKVu-Xg_40_47.avi,9
kids are riding horses,XNV7hKVu-Xg_40_47.avi,4
a group of men ride horses,XNV7hKVu-Xg_40_47.avi,6
men are riding horses,XNV7hKVu-Xg_40_47.avi,4
a group of kids ride horses,XNV7hKVu-Xg_40_47.avi,6
tiny cowboys are riding horses,XNV7hKVu-Xg_40_47.avi,5
kids are riding horses,XNV7hKVu-Xg_40_47.avi,4
five little people are riding horses,XNV7hKVu-Xg_40_47.avi,6
a group of children cowboys are riding ponies,XNV7hKVu-Xg_40_47.avi,8
the boys rode their horses to the stagecoach,XNV7hKVu-Xg_40_47.avi,8
the men are riding horses,XNV7hKVu-Xg_40_47.avi,5
five people ride horses,XNV7hKVu-Xg_40_47.avi,4
the boys rode toward the stagecoach on their horses,XNV7hKVu-Xg_40_47.avi,9
a multitude of penguins are walking,YUlG_PKzpvc_0_8.avi,6
a large group of penguins are walking,YUlG_PKzpvc_0_8.avi,7
a large number of penguins are marching,YUlG_PKzpvc_0_8.avi,7
penguins are walking at one direction,YUlG_PKzpvc_0_8.avi,6
a large flock of penguins congregate,YUlG_PKzpvc_0_8.avi,6
a group of penguins are walking,YUlG_PKzpvc_0_8.avi,6
group of penguins are walking,YUlG_PKzpvc_0_8.avi,5
penguins are walking across ice,YUlG_PKzpvc_0_8.avi,5
a huge group of penguins march together,YUlG_PKzpvc_0_8.avi,7
a group of penguins is walking,YUlG_PKzpvc_0_8.avi,6
penguins are walking,YUlG_PKzpvc_0_8.avi,3
peguins are walking,YUlG_PKzpvc_0_8.avi,3
numerous penguins are walking across the snow,YUlG_PKzpvc_0_8.avi,7
the penguins marched on the land,YUlG_PKzpvc_0_8.avi,6
the penguins are walking,YUlG_PKzpvc_0_8.avi,4
hundreds of penguins are marching to the water,YUlG_PKzpvc_0_8.avi,8
a crowd of penguins walk,YUlG_PKzpvc_0_8.avi,5
the penguins marched along,YUlG_PKzpvc_0_8.avi,4
a cowboy is riding two horses,PiyoeFC31kE_9_27.avi,6
a cowboy rides a horse in a rodeo,PiyoeFC31kE_9_27.avi,8
a man is riding a horse while leading another,PiyoeFC31kE_9_27.avi,9
a man is riding a horse,PiyoeFC31kE_9_27.avi,6
a man is riding on two horses,PiyoeFC31kE_9_27.avi,7
a man is riding two horses along the perimeter,PiyoeFC31kE_9_27.avi,9
a man is riding two horses at once,PiyoeFC31kE_9_27.avi,8
a man is riding two horses,PiyoeFC31kE_9_27.avi,6
a man is riding two horses,PiyoeFC31kE_9_27.avi,6
a man is riding two horses,PiyoeFC31kE_9_27.avi,6
a man is riding two horses,PiyoeFC31kE_9_27.avi,6
the cowboy stood on two horses in the rodeo,PiyoeFC31kE_9_27.avi,9
the man is standing on two horses,PiyoeFC31kE_9_27.avi,7
the man stood on two horses to ride him,PiyoeFC31kE_9_27.avi,9
an older woman is cracking eggs,9zXqkHvs0po_59_65.avi,6
a woman cracks an egg,9zXqkHvs0po_59_65.avi,5
a woman is cracking eggs into a bowl,9zXqkHvs0po_59_65.avi,8
a woman cracks an egg in a bowl,9zXqkHvs0po_59_65.avi,8
a woman is cracking eggs,9zXqkHvs0po_59_65.avi,5
an old woman is breaking egg,9zXqkHvs0po_59_65.avi,6
a woman is cracking eggs into a bowl,9zXqkHvs0po_59_65.avi,8
a woman is pouring eggs into a dish,9zXqkHvs0po_59_65.avi,8
a woman breaks an egg into a bowl,9zXqkHvs0po_59_65.avi,8
a woman is cracking eggs,9zXqkHvs0po_59_65.avi,5
a woman is cracking eggs into a bowl,9zXqkHvs0po_59_65.avi,8
a woman is cracking open eggs in a bowl,9zXqkHvs0po_59_65.avi,9
the lady cracked the eggs into a bowl,9zXqkHvs0po_59_65.avi,8
the woman is cracking eggs into a bowl,9zXqkHvs0po_59_65.avi,8
a woman is cracking three eggs into a bowl,9zXqkHvs0po_59_65.avi,9
a woman breaks an egg,9zXqkHvs0po_59_65.avi,5
the lady cracked the egs,9zXqkHvs0po_59_65.avi,5
a man chopping a tree with a big knive,L9wD3kw-8FE_65_73.avi,9
a branch is chopped,L9wD3kw-8FE_65_73.avi,4
a log is being chopped,L9wD3kw-8FE_65_73.avi,5
a man hacks a tree branch with a machete,L9wD3kw-8FE_65_73.avi,9
a man is chopping a branch into two,L9wD3kw-8FE_65_73.avi,8
a man is cutting wood with a machete,L9wD3kw-8FE_65_73.avi,8
a person is chopping a branch with a machete,L9wD3kw-8FE_65_73.avi,9
the man is chopping up a log,L9wD3kw-8FE_65_73.avi,7
wood is chopped with a machete,L9wD3kw-8FE_65_73.avi,6
a man drops a bag on an elevator,D1tTBncIsm8_198_205.avi,8
a man is throwing a case down an escalator,D1tTBncIsm8_198_205.avi,9
a man drops a bag down an elevator,D1tTBncIsm8_198_205.avi,8
a man is throwing a bag down an escalator,D1tTBncIsm8_198_205.avi,9
a man is dropping a bag on escalator,D1tTBncIsm8_198_205.avi,8
a man tosses a bag down an escalator,D1tTBncIsm8_198_205.avi,8
a man drops a case on an escalator,D1tTBncIsm8_198_205.avi,8
a guy is dropping a backpack down an escalator,D1tTBncIsm8_198_205.avi,9
a man drops a bag down an escalator,D1tTBncIsm8_198_205.avi,8
the boy dropped his bag down the escalator,D1tTBncIsm8_198_205.avi,8
a person drops a camera down an escelator,D1tTBncIsm8_198_205.avi,8
a little girl pushes a little stroller,mOZkcBcWR8o_6_12.avi,7
a small baby pushing a cart,mOZkcBcWR8o_6_12.avi,6
a kid pushes a stroller,mOZkcBcWR8o_6_12.avi,5
a bay is walking in a grocery store,mOZkcBcWR8o_6_12.avi,8
a little girl wheels a stroller around a store,mOZkcBcWR8o_6_12.avi,9
a girl is pushing a doll stroller,mOZkcBcWR8o_6_12.avi,7
a girl is walking through a store,mOZkcBcWR8o_6_12.avi,7
a little girl is pushing a small stroller,mOZkcBcWR8o_6_12.avi,8
the little girl is pushing a baby stroller,mOZkcBcWR8o_6_12.avi,8
zebra are running in an enclosed area,RMznbCn5sQs_0_10.avi,7
zebras are running in a pen,RMznbCn5sQs_0_10.avi,6
zebras are running in the zoo,RMznbCn5sQs_0_10.avi,6
domestic zebras congregate on the edge of an enclosure,RMznbCn5sQs_0_10.avi,9
zebras are running,RMznbCn5sQs_0_10.avi,3
a herd of zebra gallop around at the zoo,RMznbCn5sQs_0_10.avi,9
zebras are running in an enclosed area,RMznbCn5sQs_0_10.avi,7
several zebras run around in an enclosure,RMznbCn5sQs_0_10.avi,7
zebras are running,RMznbCn5sQs_0_10.avi,3
zebras are running,RMznbCn5sQs_0_10.avi,3
several zebras are running around their pen,RMznbCn5sQs_0_10.avi,7
the zebras ran to the fence,RMznbCn5sQs_0_10.avi,6
the zebras are running,RMznbCn5sQs_0_10.avi,4
zebras run around a fenced pen,RMznbCn5sQs_0_10.avi,6
the zebras ran to the fence in their pen,RMznbCn5sQs_0_10.avi,9
a person is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a person is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a person is peeling raw shrimp,SzEbtbNSg04_28_48.avi,6
a man is preparing shrimp to cook,SzEbtbNSg04_28_48.avi,7
a man is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a person is preparing shrimp,SzEbtbNSg04_28_48.avi,5
a man is cleaning a shrimp,SzEbtbNSg04_28_48.avi,6
a woman is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a person is peeling shrimp,SzEbtbNSg04_28_48.avi,5
the man is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a man is peeling shrimp,SzEbtbNSg04_28_48.avi,5
a person peels shrimp,SzEbtbNSg04_28_48.avi,4
the lady peeled the shrimp,SzEbtbNSg04_28_48.avi,5
